Island,SamplingYear,GridCode,TrapDate,NightNumber,TrapNumber,TrapResult,Pittag,CaptureType,Sex,AgeClass,Weight,Weight_units,BodyCondition,ReproductiveStatus,Vaccinations
SRI,2015,PF,2015-07-22T00:00:00Z,1,5,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-22T00:00:00Z,1,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-22T00:00:00Z,1,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-22T00:00:00Z,1,8,FOX,989001000123845,N,Female,0,1.3,kg,2,"NA",NA
SRI,2015,PF,2015-07-22T00:00:00Z,1,9,FOX,989001000415815,P,Female,1,1.89,kg,2,"NA",R
SRI,2015,PF,2015-07-22T00:00:00Z,1,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-22T00:00:00Z,1,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-22T00:00:00Z,1,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,1,FOX,982000167796382,P,Female,1,2.18,kg,4,"NA",R
SRI,2015,PF,2015-07-23T00:00:00Z,2,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,3,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,7,FOX,989001000123796,N,Male,0,1.14,kg,2,TD,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,8,FOX,989001000415815,R2,Female,1,NA,NA,2,"NA",NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,9,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,10,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-23T00:00:00Z,2,12,FOX,982000149990599,P,Male,2,2.87,kg,5,TD,R
SRI,2015,PF,2015-07-24T00:00:00Z,3,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,2,FOX,982000149990599,R2,Male,2,2.86,kg,5,TD,NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,3,FOX,982000153678746,P,Male,1,2.51,kg,4,TD,R
SRI,2015,PF,2015-07-24T00:00:00Z,3,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,7,FOX,989001000123845,R2,Female,0,1.26,kg,2,"NA",NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,8,FOX,989001000123808,N,Male,0,1.26,kg,2,TD,NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,9,FOX,989001000415815,R2,Female,1,1.79,kg,2,"NA",NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,10,FOX,900118001204703,P,Female,2,2.32,kg,3,L,R
SRI,2015,PF,2015-07-24T00:00:00Z,3,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-24T00:00:00Z,3,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,1,FOX,982000149990599,R2,Male,2,2.75,kg,5,TD,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,3,FOX,982000153678746,R2,Male,1,2.6,kg,4,TD,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,4,FOX,989001001239014,R2,Female,1,1.87,kg,2,"NA",NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,5,FOX,989001000123808,R2,Male,0,1.16,kg,2,TD,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,6,FOX,900118001204703,R2,Female,2,2.29,kg,3,L,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,7,FOX,989001000123796,R2,Male,0,1.17,kg,2,TD,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,8,FOX,989001000123845,R2,Female,0,1.22,kg,2,"NA",NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,10,FOX,989001000415815,R2,Female,1,1.74,kg,2,"NA",NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-25T00:00:00Z,4,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,4,FOX,4A7114466C,P,Male,2,2.58,kg,4,TD,SEN
SRI,2015,PF,2015-07-26T00:00:00Z,5,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,6,FOX,989001000124144,N,Male,0,1.1,kg,2,TD,N
SRI,2015,PF,2015-07-26T00:00:00Z,5,7,FOX,989001000123845,R2,Female,0,1.32,kg,2,"NA",NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,8,FOX,900118001204703,R2,Female,2,2.28,kg,3,L,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,9,FOX,989001000123796,R2,Male,0,1.19,kg,2,TD,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-26T00:00:00Z,5,12,FOX,982000167796382,R2,Female,1,2.05,kg,4,"NA",NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,1,FOX,982000167796382,R2,Female,1,2.06,kg,4,"NA",NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,2,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,3,FOX,989001001239014,R2,Female,1,1.95,kg,2,"NA",NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,4,FOX,900118001204703,R2,Female,2,2.39,kg,3,L,NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,6,FOX,989001000415815,R2,Female,1,1.74,kg,2,"NA",NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,7,FOX,989001000123796,R2,Male,0,1.14,kg,2,TD,NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,8,FOX,989001000123808,R2,Male,0,1.25,kg,2,TD,NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,10,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,11,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,PF,2015-07-27T00:00:00Z,6,12,FOX,982000149990599,R2,Male,2,2.78,kg,5,TD,NA
SRI,2015,QC,2015-08-19T00:00:00Z,1,1,FOX,900118001185295,P,Male,3,2.25,kg,3,TD,RC
SRI,2015,QC,2015-08-19T00:00:00Z,1,2,MF,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-19T00:00:00Z,1,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-19T00:00:00Z,1,4,FOX,989001000124912,N,Male,1,1.75,kg,2,TD,N
SRI,2015,QC,2015-08-19T00:00:00Z,1,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-19T00:00:00Z,1,6,FOX,989001000416418,N,Male,0,1.48,kg,2,TD,N
SRI,2015,QC,2015-08-19T00:00:00Z,1,7,FOX,982000153672630,P,Female,2,2.34,kg,3,SL,RC
SRI,2015,QC,2015-08-19T00:00:00Z,1,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-19T00:00:00Z,1,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-19T00:00:00Z,1,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-19T00:00:00Z,1,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-19T00:00:00Z,1,12,FOX,989001000416031,P,Male,1,1.69,kg,2,TD,RC
SRI,2015,QC,2015-08-20T00:00:00Z,2,1,FOX,989001000416384,N,Female,0,1.7,kg,2,"NA",N
SRI,2015,QC,2015-08-20T00:00:00Z,2,2,FOX,982000153677067,P,Female,2,2.02,kg,2,"NA",RC
SRI,2015,QC,2015-08-20T00:00:00Z,2,3,FOX,982000153672630,R2,Female,2,2.24,kg,3,SL,N
SRI,2015,QC,2015-08-20T00:00:00Z,2,4,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-20T00:00:00Z,2,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-20T00:00:00Z,2,6,FOX,989001000124912,R2,Male,1,1.86,kg,2,TD,RC
SRI,2015,QC,2015-08-20T00:00:00Z,2,7,FOX,982000153678089,P,Male,2,2.33,kg,3,TD,RC
SRI,2015,QC,2015-08-20T00:00:00Z,2,8,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-20T00:00:00Z,2,9,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-20T00:00:00Z,2,10,FOX,989001000416418,R2,Male,0,1.51,kg,2,TD,N
SRI,2015,QC,2015-08-20T00:00:00Z,2,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-20T00:00:00Z,2,12,FOX,982000153678684,P,Male,2,3.11,kg,4,TD,RC
SRI,2015,QC,2015-08-21T00:00:00Z,3,1,FOX,900118001185295,R2,Male,3,2.25,kg,3,TD,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,2,FOX,989001000124936,N,Female,0,1.28,kg,2,"NA",RC
SRI,2015,QC,2015-08-21T00:00:00Z,3,3,FOX,989001000416418,R2,Male,0,1.4,kg,2,TD,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,5,FOX,982000153678089,R2,Male,2,2.28,kg,3,TD,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,6,FOX,982000153672630,R2,Female,2,2.37,kg,3,SL,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,7,SKUNK,989001000416409,N,Male,NA,840,g,3,TD,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,9,MF,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,10,FOX,989001000124912,R2,Male,1,1.76,kg,2,TD,N
SRI,2015,QC,2015-08-21T00:00:00Z,3,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-21T00:00:00Z,3,12,FOX,900118001203596,P,Female,3,2.47,kg,4,"NA",RC
SRI,2015,QC,2015-08-22T00:00:00Z,4,1,FOX,900118001203596,R2,Female,3,2.38,kg,4,"NA",NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,2,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,3,FOX,989001000416418,R2,Male,0,1.37,kg,2,TD,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,5,FOX,989001000124912,R2,Male,1,1.66,kg,2,TD,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,8,FOX,982000153678089,R2,Male,2,1.4,kg,3,TD,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,10,FOX,982000153672630,R2,Female,2,2.28,kg,3,SL,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-22T00:00:00Z,4,12,ES,NA,--,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,1,FOX,989001000416384,R2,Female,0,1.69,kg,2,"NA",NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,2,FOX,989001000124936,R2,Female,0,1.33,kg,2,"NA",NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,3,FOX,989001000124912,R2,Male,1,1.61,kg,2,TD,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,6,FOX,982000153678089,R2,Male,2,2.38,kg,3,TD,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,7,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,9,SKUNK,989001000416406,N,Female,NA,550,g,4,"NA",NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,10,FOX,982000153672630,R2,Female,2,2.63,kg,3,SL,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,11,FOX,989001000416418,R2,Male,0,1.51,kg,2,TD,NA
SRI,2015,QC,2015-08-23T00:00:00Z,5,12,FOX,900118001203596,R2,Female,3,2.29,kg,4,"NA",NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,1,FOX,900118001203596,R2,Female,3,2.45,kg,4,"NA",NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,2,FOX,989001000124936,R2,Female,0,1.24,kg,2,"NA",NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,3,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,5,FOX,989001000124912,R2,Male,1,1.68,kg,2,TD,NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,7,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,8,FOX,982000153672630,R2,Female,2,2.31,kg,3,SL,NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,9,FOX,989001000416418,R2,Male,0,1.57,kg,2,TD,NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,10,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,11,FOX,982000153677067,R2,Female,2,2.64,kg,2,"NA",NA
SRI,2015,QC,2015-08-24T00:00:00Z,6,12,FOX,982000153678684,R2,Male,2,2.87,kg,4,TD,NA
SRI,2015,SP,2015-08-19T00:00:00Z,1,1,SKUNK,989001000416374,N,Female,NA,480,g,2,"NA",NA
SRI,2015,SP,2015-08-19T00:00:00Z,1,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-19T00:00:00Z,1,3,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-19T00:00:00Z,1,4,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-19T00:00:00Z,1,5,FOX,989001000124954,N,Female,0,1.71,kg,2,"NA",N
SRI,2015,SP,2015-08-19T00:00:00Z,1,6,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-19T00:00:00Z,1,7,FOX,989001001239031,P,Female,2,2.14,kg,3,SL,RC
SRI,2015,SP,2015-08-19T00:00:00Z,1,8,FOX,989001000416387,N,Male,0,1.97,kg,3,TD,N
SRI,2015,SP,2015-08-19T00:00:00Z,1,9,SKUNK,989001000124134,N,Male,NA,640,g,3,TD,NA
SRI,2015,SP,2015-08-19T00:00:00Z,1,10,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-19T00:00:00Z,1,11,FOX,989001001237539,P,Female,2,1.45,kg,4,"NA",RC
SRI,2015,SP,2015-08-19T00:00:00Z,1,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,3,FOX,900118001186301,P,Female,2,2.74,kg,4,SL,RC
SRI,2015,SP,2015-08-20T00:00:00Z,2,4,FOX,4A4A3C6F06,P,Female,4,1.91,kg,1,SL,RC
SRI,2015,SP,2015-08-20T00:00:00Z,2,5,FOX,989001000416387,R2,Male,0,1.92,kg,3,TD,NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,6,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,7,FOX,989001000416365,N,Female,0,1.65,kg,3,"NA",N
SRI,2015,SP,2015-08-20T00:00:00Z,2,8,FOX,989001000124954,R2,Female,0,1.74,kg,2,"NA",NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,10,SKUNK,989001001239407,P,Female,NA,310,g,4,SL,NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-20T00:00:00Z,2,12,SKUNK,989001001237511,P,Male,NA,690,g,4,TD,NA
SRI,2015,SP,2015-08-21T00:00:00Z,3,1,SKUNK,989001000416421,N,Male,NA,750,g,5,TD,NA
SRI,2015,SP,2015-08-21T00:00:00Z,3,2,FOX,989001000124874,N,Female,0,1.98,kg,3,"NA",N
SRI,2015,SP,2015-08-21T00:00:00Z,3,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-21T00:00:00Z,3,4,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-21T00:00:00Z,3,5,FOX,989001000416365,R2,Female,0,1.58,kg,3,"NA",NA
SRI,2015,SP,2015-08-21T00:00:00Z,3,6,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-21T00:00:00Z,3,7,FOX,4A1D022354,P,Male,4,2.14,kg,3,TD,RC
SRI,2015,SP,2015-08-21T00:00:00Z,3,8,FOX,989001000415790,P,Female,1,1.21,kg,2,"NA",RC
SRI,2015,SP,2015-08-21T00:00:00Z,3,9,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-21T00:00:00Z,3,10,FOX,900118001184976,P,Male,3,2.53,kg,4,TD,RC
SRI,2015,SP,2015-08-21T00:00:00Z,3,11,FOX,900118001186301,R2,Female,2,2.69,kg,4,SL,NA
SRI,2015,SP,2015-08-21T00:00:00Z,3,12,FOX,989001000415743,P,Male,2,2.74,kg,5,TD,RC
SRI,2015,SP,2015-08-22T00:00:00Z,4,1,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,2,FOX,900118001186301,R2,Female,2,2.62,kg,4,SL,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,3,FOX,900118001184976,R2,Male,3,2.42,kg,4,TD,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,5,FOX,989001000124954,R2,Female,0,1.65,kg,2,"NA",NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,6,FOX,989001000416365,R2,Female,0,1.55,kg,3,"NA",NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,7,FOX,4A1D022354,R2,Male,4,2.18,kg,3,TD,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,8,MF,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,9,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,10,FOX,989001001239031,R2,Female,2,2.04,kg,3,SL,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-22T00:00:00Z,4,12,FOX,989001001239045,P,Female,2,2.55,kg,4,"NA",RC
SRI,2015,SP,2015-08-23T00:00:00Z,5,1,FOX,989001000416423,N,Male,0,2.01,kg,3,TD,C
SRI,2015,SP,2015-08-23T00:00:00Z,5,2,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-23T00:00:00Z,5,3,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-23T00:00:00Z,5,4,RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-23T00:00:00Z,5,5,FOX,989001000416387,R2,Male,0,1.86,kg,3,TD,NA
SRI,2015,SP,2015-08-23T00:00:00Z,5,6,FOX,989001000124954,R2,Female,0,1.71,kg,2,"NA",NA
SRI,2015,SP,2015-08-23T00:00:00Z,5,7,FOX,989001000416417,N,Male,0,1.87,kg,3,TD,RC
SRI,2015,SP,2015-08-23T00:00:00Z,5,8,FOX,989001001237531,P,Female,3,1.59,kg,2,"NA",RC
SRI,2015,SP,2015-08-23T00:00:00Z,5,9,FOX,900118001184976,R2,Male,3,NA,NA,4,TD,NA
SRI,2015,SP,2015-08-23T00:00:00Z,5,10,FOX,4A4A3C6F06,R2,Female,4,1.91,kg,1,SL,NA
SRI,2015,SP,2015-08-23T00:00:00Z,5,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-23T00:00:00Z,5,12,SKUNK,989001000416421,R2,Male,NA,730,g,NA,NA,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,1,FOX,989001000416423,R2,Male,0,2,kg,3,TD,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,2,FOX,989001001237539,R2,Female,2,2.49,kg,4,"NA",NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,3,FOX,900118001186301,R2,Female,2,2.63,kg,4,SL,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,5,FOX,989001000416417,R2,Male,0,1.73,kg,3,TD,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,6,FOX,989001000416387,R2,Male,0,1.77,kg,3,TD,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,7,FOX,4A1D022354,R2,Male,4,2.02,kg,3,TD,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,8,FOX,989001001239031,R2,Female,2,1.86,kg,3,SL,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,10,SKUNK,982000163686584,P,Male,NA,780,g,4,TD,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SP,2015-08-24T00:00:00Z,6,12,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SR,2015-08-08T00:00:00Z,1,1,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SR,2015-08-08T00:00:00Z,1,2,FOX,989001000416342,N,Female,0,1.31,kg,2,"NA",N
SRI,2015,SR,2015-08-08T00:00:00Z,1,3,FOX,989001000416411,N,Male,0,1.7,kg,2,TD,N
SRI,2015,SR,2015-08-08T00:00:00Z,1,4,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SR,2015-08-08T00:00:00Z,1,5,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SR,2015-08-08T00:00:00Z,1,6,SKUNK,989001000416412,N,Female,NA,460,g,4,"NA",NA
SRI,2015,SR,2015-08-08T00:00:00Z,1,7,FOX,4A1C7D6642,P,Female,3,2.37,kg,4,"NA",RC
SRI,2015,SR,2015-08-08T00:00:00Z,1,8,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SR,2015-08-08T00:00:00Z,1,9,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SR,2015-08-08T00:00:00Z,1,10,FOX,982000190726070,P,Female,2,2.38,kg,3,"NA",SEN
SRI,2015,SR,2015-08-08T00:00:00Z,1,11,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SR,2015-08-08T00:00:00Z,1,12,FOX,989001000415721,P,Female,1,1.93,kg,2,"NA",RC
SRI,2015,SR,2015-08-09T00:00:00Z,2,1,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,2015,SR,2015-08-09T00:00:00Z,2,2,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,NA
